trip_id,member_id,destination,duration_days,cost_usd,activities,start_date_clean
T3648,1469,Barcelona,6,193000,['cultural show'],2024-05-18
T3649,1469,Barcelona,7,191000,"['cultural show', 'food tour']",2025-02-21
T3650,1469,Tokyo,3,97000,"['cultural show', 'food tour', 'museum tour']",2024-08-07
T3651,1564,Rome,10,272000,['hiking'],2024-11-25
T3652,1564,Bali,10,122000,['museum tour'],2023-07-26
T3653,1564,Barcelona,6,173000,"['museum tour', 'food tour']",2024-10-30
T3654,1564,Phuket,5,587000,"['hiking', 'food tour', 'museum tour']",2022-07-01
T3655,1564,Paris,5,519000,['food tour'],2022-12-29
T3656,1774,Banff,4,266000,['shopping'],2023-08-08
T3657,1461,Barcelona,7,165000,['safari'],2022-12-18
T3658,1461,Banff,9,232000,"['kayaking', 'hiking', 'safari']",2025-05-25
T3659,1461,Barcelona,7,211000,"['kayaking', 'hiking', 'safari']",2024-10-26
T3660,1461,Tokyo,4,97000,"['kayaking', 'safari']",2024-06-28
T3661,1253,Rome,5,280000,"['safari', 'kayaking']",2023-03-09
T3662,1253,Bali,6,122000,['hiking'],2024-03-13
T3663,1253,Barcelona,3,180000,"['kayaking', 'hiking', 'safari']",2022-01-26
T3664,1771,Bali,3,98000,"['museum tour', 'cultural show']",2025-04-22
T3665,1771,Banff,10,279000,['museum tour'],2024-09-21
T3666,1771,Cancun,6,66000,"['museum tour', 'food tour', 'cultural show']",2022-08-05
T3667,1771,Barcelona,8,201000,"['museum tour', 'cultural show', 'food tour']",2025-04-02
T3668,1771,Tokyo,10,94000,"['food tour', 'museum tour', 'cultural show']",2024-07-23
T3669,1845,Barcelona,6,171000,['beach'],2022-11-24
T3670,1845,Banff,10,339000,"['beach', 'snorkeling']",2024-11-10
T3671,1845,Rome,8,276000,['spa'],2022-10-13
T3672,1845,Cancun,5,92000,"['snorkeling', 'spa']",2023-10-20
T3673,1369,Banff,3,283000,"['wine tasting', 'shopping', 'spa']",2025-05-22
T3674,1369,Rome,6,266000,"['shopping', 'wine tasting', 'spa']",2021-10-08
T3675,1369,Bali,3,124000,['spa'],2023-04-24
T3676,1369,Denver,4,129000,"['wine tasting', 'spa']",2022-07-07
T3677,1369,Tokyo,3,98000,"['shopping', 'spa']",2021-10-31
T3678,1321,Tokyo,7,87000,"['food tour', 'cultural show', 'museum tour']",2021-07-18
T3679,1321,Tokyo,10,117000,"['food tour', 'museum tour', 'cultural show']",2025-01-19
T3680,1321,Cape Town,8,260000,['food tour'],2023-06-07
T3681,1695,Paris,6,452000,"['safari', 'kayaking', 'hiking']",2021-08-31
T3682,1695,Tokyo,8,96000,['hiking'],2025-01-08
T3683,1151,Cancun,5,84000,['food tour'],2023-04-04
T3684,1151,Denver,9,178000,"['museum tour', 'cultural show', 'food tour']",2024-03-11
T3685,1151,Cancun,8,72000,['food tour'],2022-04-04
T3686,1151,Tokyo,6,91000,['cultural show'],2023-08-30
T3687,1151,Bali,9,93000,"['cultural show', 'food tour']",2022-10-30
T3688,1954,Paris,7,507000,"['hiking', 'kayaking']",2023-08-13
T3689,1954,Cancun,9,89000,"['safari', 'hiking']",2023-03-02
T3690,1302,Bali,9,89000,"['beach', 'snorkeling']",2022-01-01
T3691,1302,Bali,5,98000,['spa'],2024-01-08
T3692,1302,Bali,3,108000,"['snorkeling', 'beach', 'spa']",2023-06-07
T3693,1302,Cancun,4,86000,['spa'],2024-05-05
T3694,1190,Rome,8,304000,"['wine tasting', 'spa', 'shopping']",2024-11-24
T3695,1190,Barcelona,10,151000,"['shopping', 'spa', 'wine tasting']",2022-12-24
T3696,1586,Phuket,3,519000,"['kayaking', 'hiking', 'safari']",2022-03-25
T3697,1586,Banff,7,233000,"['hiking', 'safari', 'kayaking']",2025-05-31
T3698,1348,Tokyo,8,87000,['museum tour'],2024-09-06
T3699,1348,Tokyo,4,81000,"['hiking', 'food tour']",2024-12-27
T3700,1348,Tokyo,7,85000,"['food tour', 'museum tour']",2024-06-25
T3701,1348,Bali,8,92000,"['museum tour', 'hiking', 'food tour']",2023-03-18
T3702,1243,Denver,6,188000,"['kayaking', 'hiking', 'safari']",2022-07-23
T3703,1243,Bali,4,126000,"['safari', 'kayaking']",2021-12-26
T3704,1793,Tokyo,3,89000,['safari'],2024-09-17
T3705,1793,Bali,7,92000,"['hiking', 'safari']",2021-11-12
T3706,1087,Banff,6,248000,"['kayaking', 'hiking']",2023-07-12
T3707,1751,Bali,9,94000,['wine tasting'],2024-12-20
T3708,1751,Denver,10,136000,"['shopping', 'wine tasting']",2023-12-24
T3709,1751,Denver,4,132000,['wine tasting'],2023-11-08
T3710,1751,Banff,10,272000,"['wine tasting', 'shopping', 'spa']",2022-07-17
T3711,1655,Rome,4,230000,['food tour'],2021-10-04
T3712,1655,Cape Town,10,291000,"['food tour', 'museum tour', 'cultural show']",2024-04-13
T3713,1982,Bali,4,99000,"['snorkeling', 'beach', 'spa']",2023-08-24
T3714,1778,Barcelona,8,153000,"['hiking', 'food tour', 'museum tour']",2023-09-03
T3715,1418,Rome,5,320000,['museum tour'],2022-12-03
T3716,1418,Barcelona,3,149000,"['cultural show', 'food tour']",2024-05-08
T3717,1418,Bali,3,115000,['museum tour'],2025-01-05
T3718,1288,Cape Town,3,245000,['hiking'],2024-06-03
T3719,1288,Cape Town,10,236000,['kayaking'],2022-01-05
T3720,1288,Rome,3,311000,"['safari', 'kayaking', 'hiking']",2022-12-31
T3721,1288,Denver,5,138000,"['safari', 'hiking']",2022-01-07
T3722,1648,Rome,4,295000,"['beach', 'spa']",2022-12-25
T3723,1648,Denver,3,160000,"['spa', 'snorkeling']",2024-10-22
T3724,1648,Tokyo,5,95000,"['spa', 'beach', 'snorkeling']",2021-09-29
T3725,1648,Rome,5,242000,"['snorkeling', 'beach', 'spa']",2022-09-29
T3726,1648,Tokyo,10,104000,['beach'],2023-09-20
T3727,1166,Banff,6,239000,"['spa', 'wine tasting']",2022-10-27
T3728,1166,Denver,10,190000,"['spa', 'wine tasting', 'shopping']",2022-03-13
T3729,1166,Phuket,3,600000,"['wine tasting', 'spa']",2025-04-04
T3730,1166,Cancun,6,75000,"['spa', 'wine tasting']",2024-03-18
T3731,1595,Denver,9,180000,"['safari', 'kayaking']",2024-09-27
T3732,1595,Bali,3,92000,['safari'],2022-06-01
T3733,1595,Bali,3,117000,['hiking'],2024-07-15
T3734,1942,Denver,5,192000,"['safari', 'hiking']",2024-03-13
T3735,1942,Bali,4,124000,"['safari', 'kayaking', 'hiking']",2021-07-24
T3736,1942,Cancun,7,89000,"['kayaking', 'hiking']",2023-03-28
T3737,1155,Barcelona,4,146000,"['museum tour', 'cultural show', 'food tour']",2025-05-17
T3738,1155,Cancun,10,68000,"['museum tour', 'food tour']",2024-10-12
T3739,1155,Barcelona,8,185000,['cultural show'],2023-09-11
T3740,1155,Denver,9,164000,"['museum tour', 'cultural show']",2021-08-06
T3741,1155,Denver,8,132000,"['food tour', 'cultural show']",2022-05-13
T3742,1356,Bali,5,109000,"['shopping', 'spa', 'wine tasting']",2025-02-03
T3743,1381,Cancun,6,71000,"['kayaking', 'safari']",2024-07-08
T3744,1279,Bali,4,87000,"['snorkeling', 'beach']",2024-10-06
T3745,1126,Tokyo,10,106000,['spa'],2023-08-28
T3746,1126,Bali,7,125000,"['spa', 'beach', 'snorkeling']",2024-09-20
T3747,1126,Tokyo,7,98000,"['spa', 'snorkeling']",2024-10-10
T3748,1126,Tokyo,10,109000,"['beach', 'spa', 'snorkeling']",2023-03-06
T3749,1707,Paris,8,570000,['safari'],2025-02-04
T3750,1777,Denver,3,172000,"['food tour', 'museum tour']",2021-08-22
T3751,1777,Banff,8,316000,"['museum tour', 'food tour', 'cultural show']",2021-11-15
T3752,1777,Cape Town,7,316000,['cultural show'],2025-04-16
T3753,1777,Cape Town,9,289000,"['cultural show', 'museum tour']",2024-12-27
T3754,1022,Barcelona,4,159000,"['snorkeling', 'beach', 'spa']",2022-07-23
T3755,1616,Phuket,3,417000,"['food tour', 'hiking']",2022-11-22
T3756,1616,Barcelona,4,146000,"['food tour', 'museum tour', 'hiking']",2023-11-03
T3757,1616,Barcelona,10,205000,['food tour'],2023-02-02
T3758,1665,Rome,4,218000,"['beach', 'spa']",2022-07-22
T3759,1665,Denver,8,191000,['spa'],2024-08-01
T3760,1665,Cancun,10,65000,"['beach', 'spa']",2024-12-15
T3761,1282,Bali,10,91000,"['snorkeling', 'beach']",2021-11-01
T3762,1282,Phuket,3,584000,"['spa', 'snorkeling']",2023-10-01
T3763,1282,Banff,8,260000,"['beach', 'spa']",2024-03-20
T3764,1903,Tokyo,8,114000,"['safari', 'kayaking', 'hiking']",2023-03-30
T3765,1903,Barcelona,10,143000,"['safari', 'hiking', 'kayaking']",2025-03-17
T3766,1903,Denver,3,166000,"['hiking', 'kayaking']",2025-05-20
T3767,1471,Cape Town,3,334000,"['hiking', 'kayaking']",2022-11-21
T3768,1471,Tokyo,10,111000,"['kayaking', 'safari']",2025-05-13
T3769,1471,Phuket,4,462000,['kayaking'],2023-05-18
T3770,1471,Cape Town,8,302000,['kayaking'],2023-02-24
T3771,1471,Paris,5,560000,"['hiking', 'kayaking']",2024-12-23
T3772,1738,Tokyo,3,116000,"['kayaking', 'safari']",2021-10-26
T3773,1738,Cancun,6,70000,['safari'],2025-05-04
T3774,1367,Phuket,3,475000,"['safari', 'hiking']",2021-08-02
T3775,1367,Cancun,8,69000,"['kayaking', 'safari']",2023-09-01
T3776,1025,Paris,8,525000,['spa'],2024-12-08
T3777,1025,Paris,6,485000,"['beach', 'snorkeling']",2021-09-07
T3778,1025,Banff,10,319000,['spa'],2023-11-03
T3779,1196,Banff,5,233000,"['kayaking', 'hiking', 'safari']",2023-06-05
T3780,1064,Cape Town,8,239000,"['spa', 'snorkeling', 'beach']",2024-10-01
T3781,1064,Cape Town,5,317000,"['beach', 'snorkeling', 'spa']",2022-07-27
T3782,1064,Barcelona,4,183000,['snorkeling'],2023-09-25
T3783,1064,Bali,5,93000,['beach'],2025-04-14
T3784,1015,Paris,7,580000,"['safari', 'hiking', 'kayaking']",2023-08-15
T3785,1015,Phuket,8,503000,['hiking'],2022-10-17
T3786,1015,Banff,5,319000,"['kayaking', 'hiking']",2021-12-17
T3787,1015,Cancun,10,69000,"['safari', 'kayaking', 'hiking']",2025-04-29
T3788,1015,Rome,7,226000,['kayaking'],2021-11-03
T3789,1466,Bali,4,114000,"['museum tour', 'food tour']",2022-06-15
T3790,1466,Cancun,4,82000,"['food tour', 'museum tour', 'hiking']",2022-01-25
T3791,1466,Banff,8,333000,"['hiking', 'museum tour']",2024-05-04
T3792,1466,Barcelona,5,148000,"['hiking', 'food tour']",2021-07-20
T3793,1297,Bali,8,130000,['museum tour'],2025-01-08
T3794,1297,Denver,4,130000,"['museum tour', 'cultural show']",2024-09-23
T3795,1883,Cancun,6,86000,"['snorkeling', 'spa']",2023-12-22
T3796,1883,Rome,5,278000,"['snorkeling', 'beach']",2022-05-16
T3797,1883,Rome,10,313000,"['beach', 'snorkeling', 'spa']",2022-09-09
T3798,1883,Tokyo,10,108000,"['beach', 'spa', 'snorkeling']",2025-03-19
T3799,1621,Rome,3,274000,['kayaking'],2023-08-07
T3800,1621,Phuket,5,590000,['hiking'],2021-07-23
T3801,1336,Cancun,5,69000,['spa'],2025-03-27
T3802,1336,Denver,10,180000,['snorkeling'],2023-07-04
T3803,1336,Cancun,9,85000,['snorkeling'],2024-05-24
T3804,1336,Tokyo,9,91000,['spa'],2021-08-13
T3805,1820,Cancun,3,80000,['safari'],2025-02-17
T3806,1820,Phuket,4,538000,"['kayaking', 'hiking', 'safari']",2024-04-23
T3807,1026,Denver,6,154000,['kayaking'],2025-04-16
T3808,1026,Bali,4,89000,"['safari', 'kayaking']",2024-09-01
T3809,1026,Tokyo,9,86000,"['safari', 'hiking']",2025-01-29
T3810,1026,Denver,3,182000,"['kayaking', 'hiking']",2023-08-29
T3811,1026,Bali,7,107000,"['kayaking', 'hiking']",2024-02-05
T3812,1588,Cancun,9,86000,['beach'],2021-08-26
T3813,1588,Cancun,3,68000,['beach'],2021-09-09
T3814,1588,Cancun,8,84000,"['spa', 'snorkeling']",2021-09-05
T3815,1043,Bali,9,89000,"['snorkeling', 'spa', 'beach']",2025-06-19
T3816,1043,Cape Town,7,326000,"['beach', 'snorkeling']",2025-05-06
T3817,1043,Banff,3,314000,"['spa', 'snorkeling']",2022-03-14
T3818,1497,Bali,5,106000,"['hiking', 'kayaking', 'safari']",2023-03-15
T3819,1497,Cape Town,4,279000,['hiking'],2021-10-02
T3820,1792,Banff,10,331000,"['hiking', 'kayaking']",2023-02-08
T3821,1792,Tokyo,4,87000,"['safari', 'hiking', 'kayaking']",2023-02-07
T3822,1792,Denver,10,176000,['safari'],2022-01-24
T3823,1515,Cancun,10,70000,['snorkeling'],2025-04-24
T3824,1515,Bali,5,109000,"['snorkeling', 'spa', 'beach']",2024-03-15
T3825,1995,Barcelona,10,204000,"['hiking', 'food tour', 'museum tour']",2025-04-17
T3826,1995,Bali,5,123000,"['museum tour', 'food tour']",2022-06-11
T3827,1995,Bali,8,105000,"['museum tour', 'food tour', 'hiking']",2022-10-16
T3828,1995,Banff,10,275000,"['hiking', 'food tour']",2023-05-31
T3829,1995,Cancun,4,88000,['museum tour'],2023-11-13
T3830,1561,Tokyo,4,100000,['food tour'],2022-11-27
T3831,1561,Tokyo,6,90000,"['cultural show', 'food tour']",2021-11-18
T3832,1561,Cancun,8,89000,['cultural show'],2022-07-16
T3833,1561,Tokyo,4,116000,['cultural show'],2023-06-17
T3834,1917,Tokyo,10,117000,"['museum tour', 'food tour']",2023-10-30
T3835,1917,Denver,7,150000,['museum tour'],2023-08-10
T3836,1454,Cancun,6,85000,['safari'],2024-11-04
T3837,1387,Rome,4,266000,['hiking'],2021-09-14
T3838,1387,Banff,5,288000,['hiking'],2022-07-31
T3839,1387,Denver,7,155000,['hiking'],2022-03-09
T3840,1071,Tokyo,9,84000,"['kayaking', 'safari']",2022-12-05
T3841,1071,Cancun,6,82000,"['hiking', 'safari']",2025-06-25
T3842,1071,Tokyo,7,93000,"['hiking', 'kayaking', 'safari']",2022-10-31
T3843,1542,Paris,10,462000,['safari'],2024-02-29
T3844,1542,Barcelona,7,151000,['hiking'],2025-05-27
T3845,1542,Phuket,9,544000,"['safari', 'kayaking']",2024-07-06
T3846,1542,Rome,7,237000,"['safari', 'hiking']",2022-12-11
T3847,1542,Rome,6,249000,"['hiking', 'safari']",2022-10-15
T3848,1456,Cancun,5,83000,"['beach', 'snorkeling']",2023-03-20
T3849,1456,Barcelona,7,181000,['beach'],2024-06-29
T3850,1456,Tokyo,9,115000,"['beach', 'snorkeling']",2022-01-19
T3851,1456,Barcelona,7,175000,"['beach', 'snorkeling', 'spa']",2025-06-19
T3852,1633,Rome,9,288000,"['spa', 'snorkeling', 'beach']",2022-04-03
T3853,1633,Cancun,7,78000,"['spa', 'beach', 'snorkeling']",2024-06-20
T3854,1633,Cancun,6,79000,"['beach', 'snorkeling', 'spa']",2023-01-28
T3855,1633,Tokyo,10,121000,"['snorkeling', 'beach', 'spa']",2022-03-28
T3856,1633,Cancun,10,88000,"['spa', 'beach']",2022-07-02
T3857,1431,Denver,10,139000,['safari'],2022-09-25
T3858,1431,Bali,5,96000,"['kayaking', 'hiking']",2021-11-13
T3859,1431,Bali,3,100000,['safari'],2024-09-02
T3860,1431,Tokyo,8,113000,"['kayaking', 'hiking', 'safari']",2024-05-04
T3861,1431,Cancun,9,73000,"['kayaking', 'hiking', 'safari']",2021-10-11
T3862,1627,Barcelona,7,211000,['kayaking'],2023-01-25
T3863,1627,Tokyo,6,94000,"['safari', 'kayaking', 'hiking']",2024-04-20
T3864,1653,Rome,7,218000,"['spa', 'beach', 'snorkeling']",2021-07-14
T3865,1653,Tokyo,6,95000,"['spa', 'beach']",2023-03-05
T3866,1728,Tokyo,10,118000,['spa'],2024-10-04
T3867,1264,Denver,4,135000,"['safari', 'kayaking', 'hiking']",2021-09-15
T3868,1264,Rome,10,318000,"['safari', 'hiking', 'kayaking']",2024-12-06
T3869,1264,Paris,5,496000,"['hiking', 'kayaking']",2023-07-27
T3870,1264,Tokyo,4,108000,"['kayaking', 'safari', 'hiking']",2024-08-22
T3871,1209,Barcelona,10,199000,"['spa', 'wine tasting']",2022-04-06
T3872,1316,Bali,3,122000,"['wine tasting', 'shopping']",2025-01-23
T3873,1316,Rome,9,256000,['shopping'],2022-01-18
T3874,1316,Tokyo,8,120000,['shopping'],2022-09-11
T3875,1316,Rome,5,244000,['shopping'],2022-10-26
T3876,1896,Bali,10,114000,"['shopping', 'spa']",2022-08-28
T3877,1896,Bali,5,129000,"['shopping', 'wine tasting', 'spa']",2024-03-17
T3878,1896,Banff,10,299000,['spa'],2025-02-03
T3879,1513,Phuket,10,483000,"['safari', 'hiking', 'kayaking']",2022-04-11
T3880,1313,Bali,6,110000,"['kayaking', 'hiking', 'safari']",2023-07-09
T3881,1313,Bali,7,94000,"['kayaking', 'hiking']",2025-05-13
T3882,1313,Rome,6,311000,['kayaking'],2022-10-09
T3883,1534,Paris,3,498000,['food tour'],2022-05-10
T3884,1829,Cancun,3,84000,['safari'],2022-10-11
T3885,1829,Denver,6,183000,"['hiking', 'kayaking']",2024-02-25
T3886,1319,Cancun,6,86000,"['shopping', 'wine tasting', 'spa']",2024-08-04
T3887,1007,Tokyo,4,102000,"['snorkeling', 'beach', 'spa']",2024-05-04
T3888,1007,Denver,8,190000,"['beach', 'snorkeling']",2022-02-14
T3889,1007,Barcelona,3,189000,['snorkeling'],2025-06-20
T3890,1007,Tokyo,10,85000,['beach'],2024-08-25
T3891,1393,Bali,10,122000,"['hiking', 'safari', 'kayaking']",2024-08-24
T3892,1393,Cancun,7,77000,"['hiking', 'kayaking']",2024-08-04
T3893,1393,Phuket,5,541000,"['hiking', 'safari']",2024-04-25
T3894,1393,Tokyo,9,99000,"['safari', 'hiking', 'kayaking']",2023-07-06
T3895,1393,Rome,5,310000,"['kayaking', 'hiking']",2024-01-18
T3896,1141,Barcelona,9,159000,"['food tour', 'cultural show', 'museum tour']",2024-08-15
T3897,1141,Banff,8,272000,"['cultural show', 'museum tour']",2022-06-26
T3898,1086,Cancun,5,79000,"['hiking', 'safari']",2024-02-12
T3899,1086,Bali,6,123000,"['safari', 'kayaking']",2025-02-08
T3900,1086,Denver,3,139000,"['safari', 'hiking', 'kayaking']",2024-12-02
T3901,1086,Bali,3,94000,"['kayaking', 'safari', 'hiking']",2025-02-22
T3902,1086,Banff,6,329000,"['safari', 'hiking']",2023-10-25
T3903,1864,Tokyo,7,108000,['shopping'],2022-05-15
T3904,1864,Phuket,10,605000,['shopping'],2025-03-21
T3905,1478,Tokyo,7,93000,"['spa', 'wine tasting', 'shopping']",2021-09-04
T3906,1478,Cancun,4,80000,"['spa', 'shopping', 'wine tasting']",2024-07-27
T3907,1478,Bali,5,101000,"['wine tasting', 'spa']",2022-08-07
T3908,1478,Bali,6,120000,"['shopping', 'spa']",2025-03-23
T3909,1503,Rome,4,316000,['safari'],2021-07-05
T3910,1503,Cape Town,3,310000,['hiking'],2024-05-07
T3911,1503,Cape Town,5,227000,"['kayaking', 'hiking', 'safari']",2023-01-23
T3912,1503,Bali,9,117000,"['kayaking', 'safari']",2023-05-28
T3913,1753,Paris,7,473000,"['safari', 'kayaking']",2022-07-10
T3914,1753,Denver,4,146000,"['kayaking', 'hiking', 'safari']",2022-01-02
T3915,1753,Denver,8,138000,"['kayaking', 'hiking', 'safari']",2022-01-25
T3916,1753,Cancun,5,78000,['hiking'],2024-07-14
T3917,1215,Barcelona,7,174000,['beach'],2023-08-23
T3918,1215,Denver,10,168000,"['snorkeling', 'spa', 'beach']",2021-10-30
T3919,1580,Bali,6,116000,"['wine tasting', 'spa', 'shopping']",2023-09-23
T3920,1580,Phuket,5,484000,"['spa', 'wine tasting', 'shopping']",2023-04-15
T3921,1580,Tokyo,9,110000,"['spa', 'wine tasting']",2023-04-17
T3922,1562,Barcelona,5,184000,['safari'],2024-01-25
T3923,1562,Tokyo,6,90000,"['kayaking', 'hiking']",2025-01-21
T3924,1562,Bali,4,115000,"['safari', 'kayaking', 'hiking']",2024-12-20
T3925,1398,Barcelona,8,204000,['hiking'],2024-03-09
T3926,1398,Denver,5,189000,['hiking'],2024-10-21
T3927,1398,Barcelona,8,194000,"['kayaking', 'hiking', 'safari']",2024-04-20
T3928,1398,Bali,3,108000,"['safari', 'hiking']",2025-02-28
T3929,1925,Cancun,4,92000,"['hiking', 'food tour', 'museum tour']",2024-01-26
T3930,1925,Tokyo,8,99000,['museum tour'],2024-11-08
T3931,1668,Bali,10,118000,['cultural show'],2022-01-04
T3932,1668,Cancun,9,79000,"['cultural show', 'museum tour', 'food tour']",2025-02-28
T3933,1668,Tokyo,9,113000,"['cultural show', 'museum tour']",2024-01-25
T3934,1668,Bali,4,112000,['museum tour'],2023-04-17
T3935,1490,Tokyo,7,87000,"['spa', 'shopping']",2023-09-05
T3936,1490,Cancun,7,85000,['shopping'],2021-09-13
T3937,1252,Cancun,7,92000,"['cultural show', 'food tour']",2022-01-13
T3938,1252,Tokyo,6,112000,"['cultural show', 'food tour']",2023-09-22
T3939,1907,Cancun,10,84000,['shopping'],2023-01-30
T3940,1907,Tokyo,4,102000,"['spa', 'shopping']",2023-04-21
T3941,1907,Banff,3,332000,"['shopping', 'wine tasting']",2022-12-21
T3942,1468,Cape Town,8,290000,"['safari', 'hiking']",2022-07-22
T3943,1468,Tokyo,4,112000,"['hiking', 'kayaking']",2021-11-07
T3944,1468,Rome,10,266000,"['kayaking', 'safari', 'hiking']",2021-08-29
T3945,1468,Banff,7,240000,"['kayaking', 'safari']",2021-09-22
T3946,1914,Denver,4,177000,['beach'],2025-01-24
T3947,1357,Barcelona,4,187000,"['hiking', 'kayaking', 'safari']",2024-02-13
T3948,1357,Bali,8,117000,"['safari', 'hiking']",2021-11-19
T3949,1357,Denver,4,167000,"['hiking', 'safari']",2022-09-22
T3950,1254,Phuket,4,550000,['snorkeling'],2022-01-29
T3951,1254,Barcelona,7,198000,"['snorkeling', 'beach', 'spa']",2024-12-29
T3952,1254,Phuket,10,612000,"['snorkeling', 'beach', 'spa']",2023-07-26
T3953,1254,Bali,10,87000,['beach'],2023-02-22
T3954,1276,Tokyo,6,121000,"['cultural show', 'food tour']",2023-09-09
T3955,1178,Tokyo,7,100000,"['snorkeling', 'beach', 'spa']",2023-06-16
T3956,1178,Cancun,4,89000,"['snorkeling', 'beach', 'spa']",2023-01-03
T3957,1178,Cancun,4,82000,"['snorkeling', 'beach']",2022-12-03
T3958,1178,Barcelona,5,151000,['spa'],2024-11-15
T3959,1178,Cancun,10,91000,"['beach', 'spa']",2023-08-07
T3960,1281,Cancun,3,82000,"['spa', 'shopping', 'wine tasting']",2021-09-15
T3961,1281,Tokyo,5,108000,['shopping'],2022-12-21
T3962,1281,Denver,10,161000,"['spa', 'wine tasting', 'shopping']",2023-02-12
T3963,1390,Phuket,3,555000,['museum tour'],2022-03-23
T3964,1390,Banff,4,252000,"['museum tour', 'food tour', 'cultural show']",2022-04-14
T3965,1508,Banff,9,288000,"['kayaking', 'safari']",2024-02-27
T3966,1508,Cancun,10,71000,['safari'],2024-11-05
T3967,1749,Rome,9,263000,"['kayaking', 'hiking']",2025-04-04
T3968,1749,Bali,9,105000,['safari'],2023-04-09
T3969,1749,Denver,3,163000,['safari'],2024-01-02
T3970,1583,Rome,5,263000,"['hiking', 'museum tour', 'food tour']",2022-02-12
T3971,1972,Tokyo,4,102000,['kayaking'],2024-10-04
T3972,1972,Cape Town,8,313000,"['safari', 'hiking']",2022-09-21
T3973,1129,Bali,3,102000,"['cultural show', 'food tour']",2023-03-29
T3974,1129,Barcelona,6,181000,['food tour'],2023-09-13
T3975,1129,Phuket,8,512000,"['food tour', 'museum tour']",2025-03-30
T3976,1144,Denver,3,171000,"['hiking', 'safari', 'kayaking']",2023-02-20
T3977,1144,Tokyo,9,86000,"['safari', 'kayaking', 'hiking']",2023-07-08
T3978,1960,Denver,6,189000,"['kayaking', 'safari', 'hiking']",2024-04-16
T3979,1960,Rome,6,319000,"['kayaking', 'safari', 'hiking']",2022-07-21
T3980,1960,Cancun,5,88000,['kayaking'],2023-12-23
T3981,1847,Banff,9,286000,"['shopping', 'wine tasting', 'spa']",2021-12-02
T3982,1847,Bali,8,102000,['wine tasting'],2021-09-23
T3983,1847,Denver,6,185000,"['shopping', 'wine tasting', 'spa']",2023-11-23
T3984,1645,Denver,3,138000,"['hiking', 'safari', 'kayaking']",2024-05-21
T3985,1715,Cancun,8,90000,"['kayaking', 'hiking', 'safari']",2025-01-01
T3986,1715,Cancun,10,94000,"['hiking', 'safari']",2024-03-11
T3987,1715,Cancun,4,77000,['kayaking'],2024-07-20
T3988,1715,Tokyo,4,108000,['kayaking'],2023-06-28
