trip_id,member_id,destination,start_date,duration_days,cost_usd,activities
T3862,1627,Barcelona,"January 25, 2023",7,211000,kayaking
T3863,1627,Tokyo,2024-04-20,6,94000,"safari, kayaking, hiking"
T3864,1653,Rome,2021-07-14,7,218000,"spa, beach, snorkeling"
T3865,1653,Tokyo,2023-03-05,6,95000,"spa, beach"
T3866,1728,Tokyo,"October 04, 2024",10,118000,spa
T3867,1264,Denver,"September 15, 2021",4,135000,"safari, kayaking, hiking"
T3868,1264,Rome,"December 06, 2024",10,318000,"safari, hiking, kayaking"
T3869,1264,Paris,07/27/2023,5,496000,"hiking, kayaking"
T3870,1264,Tokyo,08/22/2024,4,108000,"kayaking, safari, hiking"
T3871,1209,Barcelona,04/06/2022,10,199000,"spa, wine tasting"
T3872,1316,Bali,2025-01-23,3,122000,"wine tasting, shopping"
T3873,1316,Rome,2022-01-18,9,256000,shopping
T3874,1316,Tokyo,2022-09-11,8,120000,shopping
T3875,1316,Rome,10/26/2022,5,244000,shopping
T3876,1896,Bali,"August 28, 2022",10,114000,"shopping, spa"
T3877,1896,Bali,03/17/2024,5,129000,"shopping, wine tasting, spa"
T3878,1896,Banff,2025-02-03,10,299000,spa
T3879,1513,Phuket,04/11/2022,10,483000,"safari, hiking, kayaking"
T3880,1313,Bali,2023-07-09,6,110000,"kayaking, hiking, safari"
T3881,1313,Bali,2025-05-13,7,94000,"kayaking, hiking"
T3882,1313,Rome,10/09/2022,6,311000,kayaking
T3883,1534,Paris,2022-05-10,3,498000,food tour
T3884,1829,Cancun,"October 11, 2022",3,84000,safari
T3885,1829,Denver,2024-02-25,6,183000,"hiking, kayaking"
T3886,1319,Cancun,"August 04, 2024",6,86000,"shopping, wine tasting, spa"
T3887,1007,Tokyo,"May 04, 2024",4,102000,"snorkeling, beach, spa"
T3888,1007,Denver,2022-02-14,8,190000,"beach, snorkeling"
T3889,1007,Barcelona,"June 20, 2025",3,189000,snorkeling
T3890,1007,Tokyo,08/25/2024,10,85000,beach
T3891,1393,Bali,2024-08-24,10,122000,"hiking, safari, kayaking"
T3892,1393,Cancun,08/04/2024,7,77000,"hiking, kayaking"
T3893,1393,Phuket,"April 25, 2024",5,541000,"hiking, safari"
T3894,1393,Tokyo,2023-07-06,9,99000,"safari, hiking, kayaking"
T3895,1393,Rome,2024-01-18,5,310000,"kayaking, hiking"
T3896,1141,Barcelona,2024-08-15,9,159000,"food tour, cultural show, museum tour"
T3897,1141,Banff,"June 26, 2022",8,272000,"cultural show, museum tour"
T3898,1086,Cancun,02/12/2024,5,79000,"hiking, safari"
T3899,1086,Bali,02/08/2025,6,123000,"safari, kayaking"
T3900,1086,Denver,2024-12-02,3,139000,"safari, hiking, kayaking"
T3901,1086,Bali,02/22/2025,3,94000,"kayaking, safari, hiking"
T3902,1086,Banff,10/25/2023,6,329000,"safari, hiking"
T3903,1864,Tokyo,05/15/2022,7,108000,shopping
T3904,1864,Phuket,"March 21, 2025",10,605000,shopping
T3905,1478,Tokyo,09/04/2021,7,93000,"spa, wine tasting, shopping"
T3906,1478,Cancun,"July 27, 2024",4,80000,"spa, shopping, wine tasting"
T3907,1478,Bali,"August 07, 2022",5,101000,"wine tasting, spa"
T3908,1478,Bali,2025-03-23,6,120000,"shopping, spa"
T3909,1503,Rome,2021-07-05,4,316000,safari
T3910,1503,Cape Town,2024-05-07,3,310000,hiking
T3911,1503,Cape Town,2023-01-23,5,227000,"kayaking, hiking, safari"
T3912,1503,Bali,2023-05-28,9,117000,"kayaking, safari"
T3913,1753,Paris,07/10/2022,7,473000,"safari, kayaking"
T3914,1753,Denver,2022-01-02,4,146000,"kayaking, hiking, safari"
T3915,1753,Denver,"January 25, 2022",8,138000,"kayaking, hiking, safari"
T3916,1753,Cancun,"July 14, 2024",5,78000,hiking
T3917,1215,Barcelona,"August 23, 2023",7,174000,beach
T3918,1215,Denver,"October 30, 2021",10,168000,"snorkeling, spa, beach"
T3919,1580,Bali,"September 23, 2023",6,116000,"wine tasting, spa, shopping"
T3920,1580,Phuket,"April 15, 2023",5,484000,"spa, wine tasting, shopping"
T3921,1580,Tokyo,04/17/2023,9,110000,"spa, wine tasting"
T3922,1562,Barcelona,"January 25, 2024",5,184000,safari
T3923,1562,Tokyo,2025-01-21,6,90000,"kayaking, hiking"
T3924,1562,Bali,"December 20, 2024",4,115000,"safari, kayaking, hiking"
T3925,1398,Barcelona,03/09/2024,8,204000,hiking
T3926,1398,Denver,10/21/2024,5,189000,hiking
T3927,1398,Barcelona,"April 20, 2024",8,194000,"kayaking, hiking, safari"
T3928,1398,Bali,2025-02-28,3,108000,"safari, hiking"
T3929,1925,Cancun,2024-01-26,4,92000,"hiking, food tour, museum tour"
T3930,1925,Tokyo,11/08/2024,8,99000,museum tour
T3931,1668,Bali,01/04/2022,10,118000,cultural show
T3932,1668,Cancun,02/28/2025,9,79000,"cultural show, museum tour, food tour"
T3933,1668,Tokyo,2024-01-25,9,113000,"cultural show, museum tour"
T3934,1668,Bali,"April 17, 2023",4,112000,museum tour
T3935,1490,Tokyo,"September 05, 2023",7,87000,"spa, shopping"
T3936,1490,Cancun,"September 13, 2021",7,85000,shopping
T3937,1252,Cancun,01/13/2022,7,92000,"cultural show, food tour"
T3938,1252,Tokyo,09/22/2023,6,112000,"cultural show, food tour"
T3939,1907,Cancun,01/30/2023,10,84000,shopping
T3940,1907,Tokyo,04/21/2023,4,102000,"spa, shopping"
T3941,1907,Banff,2022-12-21,3,332000,"shopping, wine tasting"
T3942,1468,Cape Town,2022-07-22,8,290000,"safari, hiking"
T3943,1468,Tokyo,"November 07, 2021",4,112000,"hiking, kayaking"
T3944,1468,Rome,"August 29, 2021",10,266000,"kayaking, safari, hiking"
T3945,1468,Banff,2021-09-22,7,240000,"kayaking, safari"
T3946,1914,Denver,2025-01-24,4,177000,beach
T3947,1357,Barcelona,"February 13, 2024",4,187000,"hiking, kayaking, safari"
T3948,1357,Bali,"November 19, 2021",8,117000,"safari, hiking"
T3949,1357,Denver,"September 22, 2022",4,167000,"hiking, safari"
T3950,1254,Phuket,"January 29, 2022",4,550000,snorkeling
T3951,1254,Barcelona,12/29/2024,7,198000,"snorkeling, beach, spa"
T3952,1254,Phuket,07/26/2023,10,612000,"snorkeling, beach, spa"
T3953,1254,Bali,"February 22, 2023",10,87000,beach
T3954,1276,Tokyo,09/09/2023,6,121000,"cultural show, food tour"
T3955,1178,Tokyo,06/16/2023,7,100000,"snorkeling, beach, spa"
T3956,1178,Cancun,01/03/2023,4,89000,"snorkeling, beach, spa"
T3957,1178,Cancun,"December 03, 2022",4,82000,"snorkeling, beach"
T3958,1178,Barcelona,2024-11-15,5,151000,spa
T3959,1178,Cancun,"August 07, 2023",10,91000,"beach, spa"
T3960,1281,Cancun,09/15/2021,3,82000,"spa, shopping, wine tasting"
T3961,1281,Tokyo,"December 21, 2022",5,108000,shopping
T3962,1281,Denver,02/12/2023,10,161000,"spa, wine tasting, shopping"
T3963,1390,Phuket,"March 23, 2022",3,555000,museum tour
T3964,1390,Banff,2022-04-14,4,252000,"museum tour, food tour, cultural show"
T3965,1508,Banff,02/27/2024,9,288000,"kayaking, safari"
T3966,1508,Cancun,11/05/2024,10,71000,safari
T3967,1749,Rome,"April 04, 2025",9,263000,"kayaking, hiking"
T3968,1749,Bali,04/09/2023,9,105000,safari
T3969,1749,Denver,01/02/2024,3,163000,safari
T3970,1583,Rome,2022-02-12,5,263000,"hiking, museum tour, food tour"
T3971,1972,Tokyo,10/04/2024,4,102000,kayaking
T3972,1972,Cape Town,"September 21, 2022",8,313000,"safari, hiking"
T3973,1129,Bali,2023-03-29,3,102000,"cultural show, food tour"
T3974,1129,Barcelona,09/13/2023,6,181000,food tour
T3975,1129,Phuket,"March 30, 2025",8,512000,"food tour, museum tour"
T3976,1144,Denver,02/20/2023,3,171000,"hiking, safari, kayaking"
T3977,1144,Tokyo,2023-07-08,9,86000,"safari, kayaking, hiking"
T3978,1960,Denver,"April 16, 2024",6,189000,"kayaking, safari, hiking"
T3979,1960,Rome,2022-07-21,6,319000,"kayaking, safari, hiking"
T3980,1960,Cancun,"December 23, 2023",5,88000,kayaking
T3981,1847,Banff,"December 02, 2021",9,286000,"shopping, wine tasting, spa"
T3982,1847,Bali,"September 23, 2021",8,102000,wine tasting
T3983,1847,Denver,2023-11-23,6,185000,"shopping, wine tasting, spa"
T3984,1645,Denver,2024-05-21,3,138000,"hiking, safari, kayaking"
T3985,1715,Cancun,01/01/2025,8,90000,"kayaking, hiking, safari"
T3986,1715,Cancun,03/11/2024,10,94000,"hiking, safari"
T3987,1715,Cancun,"July 20, 2024",4,77000,kayaking
T3988,1715,Tokyo,"June 28, 2023",4,108000,kayaking
T3989,1715,Cancun,"September 22, 2024",6,92000,kayaking
T3990,1905,Denver,"October 26, 2024",10,149000,"hiking, kayaking"
T3991,1905,Bali,08/12/2022,5,106000,"safari, hiking"
T3992,1905,Bali,08/30/2023,3,91000,"kayaking, hiking, safari"
T3993,1905,Bali,03/02/2022,4,118000,kayaking
T3994,1905,Rome,10/18/2023,6,301000,"hiking, safari"
T3995,1767,Bali,"August 27, 2022",5,130000,"shopping, spa, wine tasting"
T3996,1767,Cape Town,"March 05, 2022",7,290000,shopping
T3997,1767,Denver,2022-01-28,8,174000,"shopping, wine tasting, spa"
T3998,1767,Tokyo,04/04/2023,8,90000,"shopping, wine tasting, spa"
T3999,1072,Tokyo,"June 20, 2024",6,88000,kayaking
T4000,1072,Rome,"July 09, 2021",4,282000,"kayaking, hiking"
T4001,1072,Barcelona,"May 30, 2022",3,178000,"kayaking, safari"
T4002,1072,Bali,08/12/2024,6,97000,safari
T4003,1072,Tokyo,06/25/2025,10,91000,"kayaking, safari, hiking"
T4004,1908,Banff,01/28/2023,4,247000,wine tasting
T4005,1908,Banff,"August 31, 2024",5,320000,"shopping, spa"
T4006,1908,Barcelona,09/27/2021,10,158000,"wine tasting, shopping"
T4007,1235,Denver,"October 12, 2021",3,160000,cultural show
T4008,1037,Cape Town,08/13/2024,7,227000,"museum tour, food tour, cultural show"
T4009,1037,Rome,10/26/2024,4,248000,"museum tour, cultural show, food tour"
T4010,1037,Tokyo,"October 17, 2021",7,108000,"museum tour, cultural show"
